Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
IDL_P	0.00737237185142874	0.0193202017462216	0.381588761249375	0.702766421777799	0.212135284688933	0.354668251130102	0.598123130595965	0.549757777451221	-0.273580694183304	0.1747853149929	-1.56523844233949	0.117527010836196	-0.00359006737549742	0.0384345305479214	-0.093407342936613	0.925579957204523	0.437584219681785	0.202663289914156	2.15916863812453	0.0308370861899698	-0.253440136927815	0.578658325433688	-0.437978900135704	0.661401578916813	-0.261043652194461	0.380536083031338	-0.685989223715649	0.492719903914872	265	257	53	212
XS_VLDL_P	0.00815249259179282	0.0193542296426737	0.4212253725572	0.673590518521934	0.176701160770978	0.353235172006143	0.500236598092517	0.616908491337704	-0.28891513634488	0.186100231941933	-1.55247058711365	0.120549665168518	0.00331624183175672	0.0390839585890837	0.0848491798546465	0.932381294610903	0.447381431680747	0.202405957374952	2.21031750983487	0.0270831342438251	-0.231185224866997	0.578346036712598	-0.39973512428837	0.689351618743412	-0.270865134538077	0.381202000670561	-0.710555385495371	0.477359798122693	265	257	53	212
L_LDL_PL	0.00613257530444131	0.0192372306915381	0.318786804752457	0.749888184936261	0.217629257823286	0.355741113386621	0.611763019886783	0.540694559801124	-0.258167706833556	0.166981919809035	-1.54608179813002	0.122084814101754	-0.00581133223758902	0.0382906541031166	-0.151768946593054	0.879369175393028	0.441010022957888	0.202905508177046	2.17347486975604	0.0297445952121503	-0.247856528607445	0.579290843492196	-0.427861982270024	0.668751607385555	-0.222638013735703	0.376107405656078	-0.591953283523718	0.553881871787388	265	257	53	212
XL_VLDL_PL_prc	0.00370171895706333	0.0199581929688754	0.185473652992338	0.852857543596397	0.136499198944166	0.362015699498998	0.377053258002541	0.706134026566044	-0.252731676453313	0.165464590053822	-1.52740641590509	0.126659982041571	-0.020653206221566	0.0393412852758023	-0.524975380869654	0.599600305443372	0.342934183447595	0.206787230713421	1.65839148899312	0.0972384733513933	-0.27931427923673	0.586072388679261	-0.476586654877526	0.633656488139825	-0.135476587755309	0.377566174652876	-0.358815478849139	0.719733132291777	250	242	51	199
IDL_PL_prc	0.00436505103844619	0.0193985723976857	0.225019189503191	0.821964345982413	0.182761103922331	0.351396907054379	0.520098783607247	0.60299472616734	0.25450159257413	0.16798895781631	1.51499000816719	0.12977493450209	-0.00130068314857584	0.0391764277812975	-0.0332006571869417	0.973514574053338	0.447559836240482	0.20176199786449	2.21825636630084	0.0265373574460467	-0.284033254216876	0.578929523249672	-0.490618016200881	0.623696641518746	-0.288452457840441	0.39213753120281	-0.73559002872198	0.46198023264178	264	256	53	211
M_LDL_FC	0.00541884653569059	0.0191890417316662	0.282392764134141	0.777642362702218	0.211794417360211	0.35530048288262	0.596099435727985	0.551108801120235	-0.253481129615196	0.168255583940379	-1.50652432257474	0.131932628103567	-0.00799882257862458	0.038217566397401	-0.20929701529003	0.834216381637214	0.438056374681333	0.202898077903418	2.15899716354066	0.0308503869904795	-0.216720123277915	0.579638981206766	-0.373888110193554	0.708487562681294	-0.221973878000123	0.375681159334972	-0.590857093800125	0.554616176530797	265	257	53	212
S_LDL_FC	0.0045192871339424	0.0191433375664541	0.236076238965863	0.813373511434195	0.208973945349578	0.355235271003156	0.588269134310486	0.556351659695844	-0.255342899118439	0.169805813475295	-1.503734730234	0.132649682971321	-0.00954980478725668	0.0381513470116875	-0.250313698867071	0.802344763450246	0.440212090806388	0.202964448308255	2.16891231186365	0.0300893418454532	-0.225013615861836	0.579723010552122	-0.388139873294895	0.697912525853554	-0.224585732168652	0.375802644699207	-0.597616156609039	0.550096081241472	265	257	53	212
TotFA	0.00340883024485027	0.0192033219166726	0.177512529323933	0.859105824538992	0.238853950787086	0.357236605705727	0.668615553311583	0.503740748503912	-0.265149676278228	0.177087196936273	-1.49728315126952	0.134319597055925	0.00725873901214416	0.0400788370855	0.181111517698459	0.85628004428372	0.46853135889169	0.203179053476106	2.30600227176857	0.0211105053972365	-0.258913415520182	0.580139572593462	-0.446295043040647	0.655384136433249	-0.209745532892884	0.379871969661706	-0.552147959428731	0.580846985629777	262	254	53	209
L_LDL_L	0.00663559374084474	0.0192816602233237	0.344140165524653	0.730740877876259	0.217384735231004	0.355027935722403	0.612303183378158	0.540337183876986	-0.242042276466082	0.164908483674264	-1.46773695975628	0.14217568711594	-0.00479366079484934	0.0383669545872814	-0.124942436698857	0.900569121951657	0.43698888252391	0.202529666479463	2.15765369153077	0.0309547668970391	-0.236741752125284	0.578981354950507	-0.408893568162521	0.682617769318772	-0.222463920992509	0.377369855887615	-0.589511635658469	0.555518109014795	265	257	53	212
IDL_FC	0.0076235684772215	0.0193756317192899	0.393461673284781	0.693978526264895	0.23025749553358	0.355541173437901	0.647625402445259	0.517227263275466	-0.246286177709878	0.169541660579711	-1.45265875577575	0.146318523774476	-0.0103827396081816	0.038040125672308	-0.272941779888491	0.784897969668862	0.430715304430774	0.202505648803126	2.12692982628603	0.0334259142169715	-0.265394996435023	0.579078456353785	-0.458305767591673	0.64673278104278	-0.243763613507307	0.380252411091331	-0.641057377671062	0.521485404900241	265	257	53	212
L_HDL_FC_prc	0.00198279308491294	0.0196608031193119	0.10085005545706	0.91966949085161	0.289482929837035	0.361584569064909	0.800595364414097	0.423365935237939	-0.229217206535448	0.158733090470226	-1.44404172977684	0.148727237410675	-0.0166404833780441	0.0414007912841491	-0.401936360680506	0.687730862219022	0.430271611446596	0.20363331910212	2.11297253977783	0.0346031182954713	-0.257636384700142	0.586023487474108	-0.439634912604976	0.660201550316337	-0.169414563213396	0.373757862893915	-0.453273576378194	0.650351757419754	261	253	53	208
FreeC	0.00720335636809365	0.0193621676271148	0.372032538237405	0.709868623347735	0.286072079998894	0.360839605337439	0.792795679208699	0.427896874310581	-0.242856935805004	0.168319072237854	-1.44283670635862	0.149066476319419	-0.00738872440203384	0.0383629719828701	-0.192600417020169	0.847271918308126	0.443097302146502	0.202537467756082	2.18773003857305	0.0286892726415883	-0.268138170821115	0.579358135633159	-0.462819376011829	0.643493841534222	-0.24004924271114	0.379919846201887	-0.631841808504995	0.52749025116644	265	257	53	212
M_VLDL_C_prc	0.00571780368420647	0.0194127942455011	0.294537901751654	0.768346905739071	0.221238676652453	0.351904684120307	0.628689206583046	0.529552545694669	-0.256113887633841	0.180007299514611	-1.42279723280362	0.15479494378834	-0.0221516888678754	0.0390355436189267	-0.567474839959317	0.570391615761194	0.397443539641328	0.202477729443576	1.96290002230632	0.0496577921945498	-0.26473320287873	0.579650521837546	-0.456711747691525	0.647878245846427	-0.32814009036356	0.398206032203733	-0.824046005901977	0.409913417838951	265	257	53	212
S_LDL_PL	0.00386756317305061	0.0191241466034956	0.202234549506312	0.839733364511736	0.235450622907176	0.356941904052525	0.659632898894742	0.509489436792511	-0.242129872511297	0.171310464118984	-1.41339803004168	0.15753872451308	-0.00406558862856341	0.0386739889096855	-0.105124626219904	0.916276918671398	0.455739181999986	0.203182763684721	2.24300119623905	0.02489673736437	-0.219821532530768	0.580489243370487	-0.37868321427357	0.704923119721276	-0.191402941721652	0.372206283116445	-0.514238878825619	0.607084988687534	264	256	53	211
ApoB	0.00587032897595533	0.0192592775757584	0.304805253097566	0.760514480405932	0.180232003812873	0.353695448295011	0.509568343844065	0.610353906366736	-0.243938786804011	0.172879129652627	-1.41103664331355	0.158233809622382	0.00393231365402108	0.0397245731473271	0.0989894501682183	0.921146646508133	0.448509069137556	0.20232256870761	2.21680197124091	0.0266366267612472	-0.225765813094759	0.579063972640378	-0.389880606913476	0.696624834842057	-0.194407763049124	0.37489621940579	-0.518564213203485	0.604064670313962	265	257	53	212
L_LDL_C	0.00626517992678353	0.0192641892581271	0.325224168161678	0.745011418518805	0.216013150675757	0.354913735210765	0.60863564648316	0.542765971308555	-0.225016534039983	0.163295078427242	-1.3779749898601	0.168211010079428	-0.00661166021293299	0.038265406577978	-0.172784266631523	0.862821004442766	0.433704796998606	0.20233200835033	2.14353033182799	0.0320705382008863	-0.242829334585379	0.579047514645016	-0.419359946194132	0.674953092045141	-0.203990962234163	0.376032055485807	-0.542482906066667	0.587485880161339	265	257	53	212
Pyr	0.00575174291819724	0.0192545454760698	0.298721303255156	0.765152701174654	0.194990047493149	0.349870490875372	0.557320644577042	0.577308373036921	-0.250769209665468	0.184119676538243	-1.36199027925937	0.173200952899524	0.00644618273924371	0.041174771054478	0.156556614017715	0.875594297791765	0.490768703298253	0.203781209328186	2.4083118601376	0.0160264843077381	-0.336143004199726	0.585101915115996	-0.57450333953032	0.565627241348203	0.116847660716252	0.392369964981341	0.29779970727833	0.765856037980577	260	252	53	207
L_LDL_P	0.00645942529335445	0.0192545593987231	0.335475102784372	0.737266722765786	0.210476543822879	0.354387343608491	0.593916649730593	0.552567862407479	-0.230447531568172	0.170488870296756	-1.35168665946962	0.17647557450131	-0.00389686091026989	0.0384751892573281	-0.101282436434739	0.919326258187239	0.437531818349536	0.202382444563485	2.16190598593293	0.0306254235192282	-0.236106720584888	0.578705194907589	-0.407991361858417	0.6832800167226	-0.209052375013935	0.375990443054291	-0.556004491273064	0.578207784471451	265	257	53	212
L_LDL_CE	0.00608896902021511	0.0192494098877042	0.316319775813206	0.751759802269719	0.211993154995191	0.354708619557492	0.597654365601991	0.550070580804195	-0.220686624822017	0.163539979188397	-1.34943532411599	0.177197181115533	-0.00555809966759576	0.0383629047960257	-0.144882138022342	0.884803929417397	0.434506352326006	0.202259102230148	2.14826599908264	0.0316926303205892	-0.242394444867169	0.579035168862766	-0.418617828245623	0.675495458004529	-0.193827453977993	0.374939683617767	-0.516956359774366	0.605186623101014	265	257	53	212
L_LDL_FC	0.00656484188158734	0.0192902891881448	0.340318479290703	0.733616702340297	0.223717678186345	0.355116373794963	0.629984125472949	0.528704970445877	-0.22428182717196	0.166578014667112	-1.34640713313917	0.178171251751981	-0.00986977701476892	0.0380831748313592	-0.259163713594639	0.79550892717491	0.430699167151084	0.202385553423797	2.1281122089243	0.0333277812976596	-0.24772810329767	0.578870848634882	-0.427950559061443	0.668687116323959	-0.218195156143282	0.378025518394319	-0.577196896839336	0.563806453109192	265	257	53	212
